customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5GMS-8SN1C,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),84.62,1026.09,No
5GTI-QPYGZ,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,50.02,806.64,Yes
5GY1-236JT,Female,0,Yes,Yes,60,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),58.41,3487.86,Yes
5HB7-KW04W,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,46.97,49.14,No
5HEB-NAHUD,Male,1,Yes,No,1,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,55.8,182.4,Yes
5HIB-D1I6U,Female,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.63,639.59,Yes
5HLP-IZZ32,Female,0,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,900.75,No
5HMK-ZYT8J,Male,0,No,No,13,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,78.38,1073.71,Yes
5HZS-CBX3X,Male,0,No,No,65,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,63.64,4177.61,No
5I0B-8OW5S,Male,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,96.22,823.65,No
5I1R-Y13XS,Male,0,No,Yes,58,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),94.21,5384.89,Yes
5I32-SCNZ1,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),69.1,112.55,No
5I4N-PS5GC,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,83.33,596.8,Yes
5IGU-EB2UR,Female,0,No,Yes,9,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,78.63,762.32,Yes
5IHL-FJBWJ,Female,1,Yes,Yes,19,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),72.6,1342.55,No
5IJ5-O4GB5,Female,0,No,Yes,1,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,71.7,18.8,Yes
5IL8-GOFD2,Male,0,No,Yes,49,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),69.33,3457.7,No
5IO0-UFT2F,Male,0,No,Yes,58,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,27.12,1612.4,No
5IRN-00LX1,Female,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.25,80.71,Yes
5J6D-I1FBB,Female,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,63.54,143.58,Yes
5J8U-RTT61,Male,1,Yes,No,67,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,54.09,3645.5,No
5JLR-HVCBQ,Female,0,No,Yes,26,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,98.21,2518.03,Yes
5JO7-VV2AK,Male,1,No,No,10,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,51.45,600.79,Yes
5JYM-TGYX7,Female,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),94.96,135.11,Yes
5K4E-STYBY,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),89.37,2727.05,No
5K5P-4KFO0,Male,0,Yes,No,57,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,33.76,1881.9,Yes
5KIN-4UH5B,Female,0,No,No,65,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,87.1,5654.22,No
5KJJ-OX777,Male,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.5,1400.48,Yes
5KUW-JHSW0,Male,0,Yes,No,1,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,61.64,68.55,No
5KVS-45PCF,Male,0,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,71.51,1031.98,Yes
5KZM-TULL8,Male,1,No,Yes,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,113.63,Yes
5L33-MSUBX,Female,0,No,Yes,46,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,58.09,2669.3,Yes
5L4C-MDTO4,Male,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.76,1149.73,Yes
5LDE-XG986,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),118.75,5507.5,No
5LF1-XP81O,Female,0,No,No,22,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),53.51,1166.68,Yes
5LUX-MPLRZ,Male,0,Yes,Yes,62,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),85.78,5375.55,Yes
5M5F-N64MN,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.69,176.34,Yes
5M8L-2SCFO,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.35,1168.38,No
5MU0-PZKT9,Female,1,No,No,7,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,52.29,363.59,No
5N0L-JWLHJ,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.56,105.54,No
5N1W-336WV,Female,1,Yes,No,8,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),70.13,613.51,No
5N6F-IXB0F,Male,0,Yes,Yes,34,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,39.94,1261.03,No
5N7A-E44RC,Male,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,76.01,1584.18,Yes
5NE5-IP1XL,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,115.47,220.0,No
5NER-HZX1E,Male,0,Yes,Yes,25,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,86.95,2084.07,Yes
5NPC-8R751,Female,1,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.57,994.31,No
5O4V-3ZOF9,Male,0,Yes,No,18,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,67.97,1155.04,Yes
5OF0-SOVMR,Female,0,No,No,3,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),48.53,145.0,No
5OF6-2A06J,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,80.59,100.01,No
5OO2-6SI4Z,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),48.03,177.36,No
5OSR-K35QV,Male,0,Yes,No,2,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,57.82,94.12,Yes
5OVD-KZPEV,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.54,217.41,Yes
5OYF-TVNSK,Female,1,Yes,No,48,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,52.59,2603.44,Yes
5P2Q-L2I8H,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),66.5,1217.05,Yes
5P82-PIMXJ,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.19,184.47,Yes
5PRD-XNC0O,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.42,438.08,No
5PVJ-1OX94,Male,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,44.72,1361.01,No
5Q1Q-9PHRO,Female,1,No,No,70,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,18.25,1365.02,No
5Q2W-89VW3,Male,0,Yes,Yes,65,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.65,3805.75,No
5Q5X-M6AWN,Female,0,No,No,43,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),81.64,3499.1,No
5Q7L-YYVHK,Male,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.42,859.72,No
5Q8N-F2VP9,Female,1,No,Yes,36,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,62.94,2264.34,Yes
5QAN-X5Y18,Male,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.12,263.96,Yes
5QCK-JKIAH,Male,1,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.01,1842.81,No
5QDU-VYG64,Female,0,No,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.17,1502.2,No
5QTA-BKH6I,Female,1,No,No,5,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,67.63,398.77,No
5R5T-46H62,Female,0,No,Yes,59,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,55.73,3337.65,No
5RCL-KJEHT,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,91.72,627.63,Yes
5RMG-DCH9A,Male,0,No,No,36,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,75.94,2658.7,Yes
5S3B-7PU7E,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.62,447.14,No
5S67-R750G,Male,1,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,906.2,No
5S6Q-GY2BQ,Female,1,Yes,No,63,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,50.72,3297.2,No
5S8G-SF2D3,Female,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.48,835.74,Yes
5SLF-GIJC8,Female,1,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.58,1524.57,No
5SMH-E5XNB,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,67.71,428.79,No
5SNF-S57EX,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,78.66,384.75,No
5SON-K4IPH,Male,0,No,No,46,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.24,861.98,No
5STJ-1XEXV,Male,0,Yes,No,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.31,1635.59,No
5SU1-OHMA7,Female,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.8,1264.03,No
5T7S-0SSSN,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,104.75,1661.76,Yes
5TKX-F7LXJ,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),118.75,6031.67,No
5TND-FR5IP,Male,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.32,858.13,No
5TOI-KUT3E,Female,0,Yes,No,16,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),53.85,883.08,No
5TOO-VQBB4,Female,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.32,134.64,No
5TP5-KJ74R,Female,0,Yes,No,47,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,56.93,2661.57,No
5TTQ-DGU5T,Male,0,No,Yes,57,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,109.89,6300.58,No
5U8J-CO73I,Male,0,Yes,No,47,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,75.62,3506.82,Yes
5U8O-NTQP1,Female,0,Yes,Yes,7,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,40.07,366.02,Yes
5U9D-9TNHS,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Electronic check,79.08,404.58,No
5U9I-59O9I,Female,0,Yes,No,15,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,81.3,1186.29,No
5UC7-PZ3ZC,Female,0,Yes,No,53,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,69.12,3675.08,No
5UYT-3U90X,Male,0,No,No,62,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,56.95,3483.01,Yes
5VEG-F4P88,Male,1,Yes,No,50,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),53.31,2615.6,No
5VRP-8GWX4,Male,0,No,Yes,67,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,100.21,6726.6,Yes
5WLB-S0LOT,Female,1,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),87.44,3541.73,Yes
5WSE-JYD05,Female,1,Yes,No,49,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),48.26,2440.25,Yes
5XIO-3DMN2,Male,0,No,No,53,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,40.54,2104.51,No
5XJ5-9B7FT,Female,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.51,4607.78,Yes
5XPJ-GHRRJ,Male,0,Yes,No,56,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),87.65,4867.91,No
5XQ4-7J0EB,Male,0,No,No,1,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,79.36,121.51,Yes
5XU4-S4P3H,Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,81.69,1180.19,Yes
5XW4-BQZWA,Male,1,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.9,119.97,No
5XWU-ZZXYQ,Male,0,No,No,63,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),57.53,3666.2,No
5YC6-O7R2I,Female,0,Yes,No,24,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),45.42,1111.59,No
5YDF-59MFL,Male,0,Yes,No,40,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),54.76,2209.65,Yes
5YGO-C3EOC,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.62,1699.94,No
5YHB-5C086,Male,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,79.42,3083.03,Yes
5YKL-26TGM,Male,1,No,No,48,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.28,2979.56,No
5YUL-1QPMA,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,118.75,8307.03,Yes
5YXM-O41DZ,Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),51.84,2483.59,No
5YZA-8JNN1,Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.22,128.19,Yes
5Z4T-E1MQU,Male,0,Yes,No,67,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,46.91,3091.61,Yes
5Z6A-900I8,Female,0,Yes,No,45,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),112.37,5116.72,No
5ZAF-DZTHO,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.43,314.57,No
5ZC7-081HL,Male,0,No,Yes,20,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,66.9,1312.0,Yes
5ZCB-OCQFS,Male,0,Yes,No,48,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),61.37,2860.28,Yes
5ZEC-CMNH2,Male,1,No,Yes,60,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,62.21,3688.7,Yes
5ZFW-FEL6L,Male,0,No,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.75,916.74,No
5ZLC-G6KFS,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.47,160.3,No
5ZUH-CGY7O,Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),86.02,3612.29,No
5ZVY-9FHI0,Female,1,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.41,349.63,Yes
602M-LN0F6,Female,0,Yes,No,18,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,55.53,1030.47,Yes
60BT-RBIYP,Male,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,83.75,3551.36,No
60F9-1RLWH,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,64.06,4614.61,No
60KS-ZNYZM,Male,0,No,Yes,54,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),42.57,2337.43,No
60QX-1L77T,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),102.63,853.44,No
610A-40GI0,Male,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,83.78,4313.33,Yes
6197-STMWG,Female,0,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.79,3614.54,Yes
61H2-6D08J,Female,0,No,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,1331.73,No
61RE-2OAZZ,Female,0,Yes,No,4,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),45.41,165.58,No
61YP-MA39J,Female,0,No,No,5,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,53.04,302.19,No
62DZ-KJNI7,Female,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.45,1830.87,No
639D-51XVB,Male,0,Yes,No,33,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,98.47,3294.66,Yes
63N3-32MXH,Male,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,91.14,362.12,Yes
642N-OM313,Male,0,Yes,No,50,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,97.21,4906.92,Yes
6440-YDNZX,Female,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.47,868.92,No
64AZ-VP6MT,Female,0,Yes,Yes,40,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),34.37,1434.03,Yes
64D2-2Z321,Female,0,No,No,70,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,58.53,4181.25,Yes
64EW-INZAH,Male,1,No,Yes,56,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,107.72,6082.42,Yes
64IE-HW9V7,Female,1,No,No,8,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),70.52,512.65,Yes
64MP-Q1XIK,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.11,18.8,No
6561-T2EPZ,Male,0,Yes,No,15,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),26.73,451.07,No
65CV-0A2K9,Female,0,Yes,Yes,34,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.8,2535.52,No
65EF-PNZO7,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.57,527.54,Yes
65GW-SI7CO,Male,0,No,No,2,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,39.92,47.65,Yes
65JG-B4MT7,Female,1,Yes,No,6,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),46.02,301.88,No
